CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
C12184,8,15,1640.3500000000001,4,4,4,12,Champions
C12185,173,1,22.75,2,2,2,6,Lost
C12186,190,1,9.75,2,2,1,5,Lost
C12187,249,1,3.25,1,2,1,4,Lost
C12188,278,1,39.0,1,2,3,6,Lost
C12189,135,1,19.5,2,2,2,6,Lost
C12190,46,1,9.75,3,2,1,6,Potential Loyalists
C12191,5,1,351.45,4,2,4,10,New Customers
C12192,172,1,20.25,2,2,2,6,Lost
C12193,258,1,26.0,1,2,2,5,Lost
C12194,241,1,6.5,1,2,1,4,Lost
C12195,367,1,13.0,1,2,2,5,Lost
C12196,1,3,302.8,4,4,4,12,Champions
C12197,362,1,14.75,1,2,2,5,Lost
C12198,254,1,117.0,1,2,4,7,Lost
C12199,169,1,9.75,2,2,1,5,Lost
C12200,26,1,16.25,3,2,2,7,Potential Loyalists
C12201,283,1,13.0,1,2,2,5,Lost
C12202,286,1,3.25,1,2,1,4,Lost
C12204,201,1,29.75,2,2,2,6,Lost
C12205,371,1,8.850000000000001,1,2,1,4,Lost
C12206,278,1,39.0,1,2,3,6,Lost
C12207,132,2,87.35,2,4,3,9,At Risk
C12208,29,1,538.25,3,2,4,9,Potential Loyalists
C12209,65,1,188.1,3,2,4,9,Potential Loyalists
C12210,345,1,234.0,1,2,4,7,Lost
C12211,198,1,16.25,2,2,2,6,Lost
C12213,14,1,78.0,4,2,3,9,New Customers
C12214,235,1,26.0,1,2,2,5,Lost
C12215,356,1,19.5,1,2,2,5,Lost
C12216,190,1,26.0,2,2,2,6,Lost
C12217,18,1,13.0,4,2,2,8,New Customers
C12218,89,1,12.5,2,2,2,6,Lost
C12219,61,1,161.95,3,2,4,9,Potential Loyalists
C12220,28,2,215.5,3,4,4,11,Loyal Customers
C12221,86,1,3.25,2,2,1,5,Lost
C12222,12,2,159.25,4,4,4,12,Champions
C12223,210,1,29.75,1,2,3,6,Lost
C12224,194,1,78.0,2,2,3,7,Lost
C12225,345,1,78.0,1,2,3,6,Lost
C12226,5,2,143.0,4,4,4,12,Champions
C12227,1,1,13.0,4,2,2,8,New Customers
C12228,265,2,195.85,1,4,4,9,Cant Lose Them
C12229,3,6,495.2,4,4,4,12,Champions
C12230,80,3,76.55,2,4,3,9,At Risk
C12231,22,2,35.75,3,4,3,10,Loyal Customers
C12232,248,1,26.0,1,2,2,5,Lost
C12233,366,1,39.0,1,2,3,6,Lost
C12234,76,1,2.95,2,2,1,5,Lost
C12235,50,1,3.25,3,2,1,6,Potential Loyalists
C12236,367,1,13.0,1,2,2,5,Lost
C12237,344,1,3.25,1,2,1,4,Lost
C12238,3,6,1055.4,4,4,4,12,Champions
C12239,75,1,16.25,2,2,2,6,Lost
C12240,2,2,15.1,4,4,2,10,Loyal Customers
C12241,125,1,6.5,2,2,1,5,Lost
C12242,358,1,78.0,1,2,3,6,Lost
C12243,10,3,199.75,4,4,4,12,Champions
C12244,45,1,29.25,3,2,2,7,Potential Loyalists
C12245,276,1,2.1,1,2,1,4,Lost
C12246,205,1,2.5,2,2,1,5,Lost
C12247,247,1,42.25,1,2,3,6,Lost
C12248,4,8,747.15,4,4,4,12,Champions
C12249,350,1,35.75,1,2,3,6,Lost
C12250,99,1,39.0,2,2,3,7,Lost
C12251,29,1,6.5,3,2,1,6,Potential Loyalists
C12252,45,1,26.0,3,2,2,7,Potential Loyalists
C12253,157,2,399.75,2,4,4,10,At Risk
C12254,129,1,26.0,2,2,2,6,Lost
C12255,143,1,19.5,2,2,2,6,Lost
C12256,4,8,478.45,4,4,4,12,Champions
C12257,22,1,21.65,3,2,2,7,Potential Loyalists
C12258,135,1,42.25,2,2,3,7,Lost
C12259,194,1,9.75,2,2,1,5,Lost
C12260,368,1,5.9,1,2,1,4,Lost
C12261,369,1,32.5,1,2,3,6,Lost
C12262,36,1,2.95,3,2,1,6,Potential Loyalists
C12263,2,18,1597.75,4,4,4,12,Champions
C12264,6,1,39.0,4,2,3,9,New Customers
C12265,37,2,24.5,3,4,2,9,Loyal Customers
C12266,292,1,6.5,1,2,1,4,Lost
C12267,4,1,84.7,4,2,3,9,New Customers
C12268,181,1,8.850000000000001,2,2,1,5,Lost
C12269,356,1,3.25,1,2,1,4,Lost
C12270,105,1,17.700000000000003,2,2,2,6,Lost
C12271,153,1,26.0,2,2,2,6,Lost
C12272,283,1,2.5,1,2,1,4,Lost
C12273,91,1,13.0,2,2,2,6,Lost
C12274,76,1,9.75,2,2,1,5,Lost
C12275,20,1,6.5,3,2,1,6,Potential Loyalists
C12276,14,1,134.6,4,2,4,10,New Customers
C12277,351,1,13.0,1,2,2,5,Lost
C12278,2,3,224.3,4,4,4,12,Champions
C12279,356,1,6.5,1,2,1,4,Lost
C12280,373,1,16.25,1,2,2,5,Lost
C12281,5,3,91.2,4,4,3,11,Loyal Customers
C12282,42,2,50.5,3,4,3,10,Loyal Customers
C12283,240,1,16.25,1,2,2,5,Lost
C12284,12,1,5.95,4,2,1,7,New Customers
C12285,77,1,3.75,2,2,1,5,Lost
C12286,23,4,102.25,3,4,3,10,Loyal Customers
C12287,314,1,26.0,1,2,2,5,Lost
C12288,230,1,13.0,1,2,2,5,Lost
C12289,182,1,3.25,2,2,1,5,Lost
C12290,325,1,6.5,1,2,1,4,Lost
C12291,353,1,3.25,1,2,1,4,Lost
C12292,4,7,704.2,4,4,4,12,Champions
C12293,10,7,267.25,4,4,4,12,Champions
C12294,9,23,1860.25,4,4,4,12,Champions
C12295,13,2,178.75,4,4,4,12,Champions
C12296,99,1,151.20000000000002,2,2,4,8,Lost
C12297,14,3,234.0,4,4,4,12,Champions
C12298,346,1,3.75,1,2,1,4,Lost
C12299,282,1,16.25,1,2,2,5,Lost
C12300,153,1,9.75,2,2,1,5,Lost
C12301,151,2,19.5,2,4,2,8,At Risk
C12302,174,1,6.95,2,2,1,5,Lost
C12303,57,1,6.5,3,2,1,6,Potential Loyalists
C12304,29,1,289.8,3,2,4,9,Potential Loyalists
C12305,209,1,117.0,1,2,4,7,Lost
C12306,21,2,108.7,3,4,4,11,Loyal Customers
C12307,178,1,30.0,2,2,3,7,Lost
C12308,3,3,75.3,4,4,3,11,Loyal Customers
C12309,1,17,1556.25,4,4,4,12,Champions
C12310,154,1,6.5,2,2,1,5,Lost
C12311,42,1,13.0,3,2,2,7,Potential Loyalists
C12312,45,2,150.0,3,4,4,11,Loyal Customers
C12313,199,1,26.0,2,2,2,6,Lost
C12314,29,1,41.1,3,2,3,8,Potential Loyalists
C12315,141,2,35.75,2,4,3,9,At Risk
C12316,320,1,6.5,1,2,1,4,Lost
C12317,353,1,39.0,1,2,3,6,Lost
C12318,300,1,6.300000000000001,1,2,1,4,Lost
C12319,17,3,605.8,4,4,4,12,Champions
C12320,41,1,16.25,3,2,2,7,Potential Loyalists
C12322,22,4,624.8,3,4,4,11,Loyal Customers
C12323,33,1,33.4,3,2,3,8,Potential Loyalists
C12324,341,1,3.25,1,2,1,4,Lost
C12325,1,3,526.65,4,4,4,12,Champions
C12326,349,1,3.25,1,2,1,4,Lost
C12327,68,1,6.5,3,2,1,6,Potential Loyalists
C12328,108,2,425.7,2,4,4,10,At Risk
C12329,66,3,62.95,3,4,3,10,Loyal Customers
C12330,87,1,7.45,2,2,1,5,Lost
C12331,8,3,517.95,4,4,4,12,Champions
C12332,226,1,6.5,1,2,1,4,Lost
C12333,343,1,16.25,1,2,2,5,Lost
C12334,33,1,9.75,3,2,1,6,Potential Loyalists
C12335,361,1,19.5,1,2,2,5,Lost
C12336,9,3,51.5,4,4,3,11,Loyal Customers
C12337,367,1,14.95,1,2,2,5,Lost
C12338,138,1,9.75,2,2,1,5,Lost
C12339,353,1,117.0,1,2,4,7,Lost
C12340,23,1,3.25,3,2,1,6,Potential Loyalists
C12341,47,1,104.0,3,2,3,8,Potential Loyalists
C12342,109,3,262.3,2,4,4,10,At Risk
C12343,33,4,66.7,3,4,3,10,Loyal Customers
C12344,367,1,2.5,1,2,1,4,Lost
C12345,283,1,16.25,1,2,2,5,Lost
C12346,15,6,587.9,4,4,4,12,Champions
C12347,8,5,322.35,4,4,4,12,Champions
C12348,372,1,26.0,1,2,2,5,Lost
C12349,216,1,9.75,1,2,1,4,Lost
C12350,344,1,6.5,1,2,1,4,Lost
C12351,10,1,3.25,4,2,1,7,New Customers
C12352,17,1,3.25,4,2,1,7,New Customers
C12353,18,1,9.75,4,2,1,7,New Customers
C12354,18,2,65.0,4,4,3,11,Loyal Customers
C12355,36,2,9.75,3,4,1,8,Loyal Customers
C12356,31,5,84.75,3,4,3,10,Loyal Customers
C12357,301,1,6.5,1,2,1,4,Lost
C12358,156,1,199.6,2,2,4,8,Lost
C12359,13,1,42.25,4,2,3,9,New Customers
C12360,7,7,758.95,4,4,4,12,Champions
C12361,374,1,26.0,1,2,2,5,Lost
C12362,18,1,16.25,4,2,2,8,New Customers
C12363,275,1,16.25,1,2,2,5,Lost
C12364,167,2,19.5,2,4,2,8,At Risk
C12365,50,1,22.75,3,2,2,7,Potential Loyalists
C12366,165,1,78.0,2,2,3,7,Lost
C12367,368,1,26.0,1,2,2,5,Lost
C12368,87,2,104.0,2,4,3,9,At Risk
C12369,20,1,69.0,3,2,3,8,Potential Loyalists
C12370,17,1,22.75,4,2,2,8,New Customers
C12371,87,2,23.65,2,4,2,8,At Risk
C12372,69,2,41.6,2,4,3,9,At Risk
C12373,10,2,62.1,4,4,3,11,Loyal Customers
C12374,352,1,26.0,1,2,2,5,Lost
C12375,2,15,777.3,4,4,4,12,Champions
C12376,255,1,9.6,1,2,1,4,Lost
C12377,275,1,3.25,1,2,1,4,Lost
C12378,33,1,26.0,3,2,2,7,Potential Loyalists
C12379,11,2,513.6,4,4,4,12,Champions
C12381,187,1,11.8,2,2,2,6,Lost
C12382,22,2,149.3,3,4,4,11,Loyal Customers
C12383,116,1,16.25,2,2,2,6,Lost
C12384,346,1,19.5,1,2,2,5,Lost
C12385,127,1,6.5,2,2,1,5,Lost
C12386,42,1,6.5,3,2,1,6,Potential Loyalists
C12387,34,1,3.25,3,2,1,6,Potential Loyalists
C12388,5,8,415.65,4,4,4,12,Champions
C12389,19,1,32.5,4,2,3,9,New Customers
C12390,67,1,9.75,3,2,1,6,Potential Loyalists
C12391,312,1,390.0,1,2,4,7,Lost
C12392,211,1,6.5,1,2,1,4,Lost
C12393,8,10,326.15,4,4,4,12,Champions
C12394,35,1,327.6,3,2,4,9,Potential Loyalists
C12395,33,1,27.45,3,2,2,7,Potential Loyalists
C12396,187,1,17.85,2,2,2,6,Lost
C12397,25,1,36.6,3,2,3,8,Potential Loyalists
C12398,2,7,590.85,4,4,4,12,Champions
C12399,184,1,35.550000000000004,2,2,3,7,Lost
C12400,11,5,615.5,4,4,4,12,Champions
C12401,372,1,6.5,1,2,1,4,Lost
C12402,207,1,285.6,1,2,4,7,Lost
C12403,35,2,297.1,3,4,4,11,Loyal Customers
C12404,13,6,405.6,4,4,4,12,Champions
C12405,13,1,9.75,4,2,1,7,New Customers
C12406,229,1,36.75,1,2,3,6,Lost
C12407,187,1,15.9,2,2,2,6,Lost
C12408,42,1,6.5,3,2,1,6,Potential Loyalists
C12409,55,1,9.75,3,2,1,6,Potential Loyalists
C12410,37,1,22.0,3,2,2,7,Potential Loyalists
C12411,4,29,1466.3,4,4,4,12,Champions
C12412,303,1,6.5,1,2,1,4,Lost
C12413,298,1,6.5,1,2,1,4,Lost
C12414,34,1,18.1,3,2,2,7,Potential Loyalists
C12415,83,2,50.85,2,4,3,9,At Risk
C12416,118,1,19.5,2,2,2,6,Lost
C12417,17,1,81.25,4,2,3,9,New Customers
C12418,66,2,105.3,3,4,3,10,Loyal Customers
C12419,16,1,29.9,4,2,3,9,New Customers
C12420,229,1,6.5,1,2,1,4,Lost
C12421,38,3,430.29999999999995,3,4,4,11,Loyal Customers
C12422,96,1,23.8,2,2,2,6,Lost
C12423,3,23,2032.1999999999998,4,4,4,12,Champions
C12424,45,3,75.25,3,4,3,10,Loyal Customers
C12425,153,1,8.4,2,2,1,5,Lost
C12426,164,1,234.0,2,2,4,8,Lost
C12427,10,1,19.5,4,2,2,8,New Customers
C12428,29,2,44.1,3,4,3,10,Loyal Customers
C12429,277,1,13.0,1,2,2,5,Lost
C12430,179,1,8.4,2,2,1,5,Lost
C12431,374,1,3.25,1,2,1,4,Lost
C12432,331,1,3.25,1,2,1,4,Lost
C12433,310,1,3.25,1,2,1,4,Lost
C12434,17,1,344.5,4,2,4,10,New Customers
C12435,1,18,1660.05,4,4,4,12,Champions
C12436,109,2,21.6,2,4,2,8,At Risk
C12437,13,1,16.25,4,2,2,8,New Customers
C12438,28,1,6.5,3,2,1,6,Potential Loyalists
C12439,11,1,62.8,4,2,3,9,New Customers
C12440,151,1,117.0,2,2,4,8,Lost
C12441,9,5,691.25,4,4,4,12,Champions
C12442,49,3,42.25,3,4,3,10,Loyal Customers
C12443,17,5,121.6,4,4,4,12,Champions
C12444,8,5,215.65,4,4,4,12,Champions
C12445,233,1,102.0,1,2,3,6,Lost
C12446,33,3,378.9,3,4,4,11,Loyal Customers
C12447,365,1,4.2,1,2,1,4,Lost
C12448,178,2,6.5,2,4,1,7,At Risk
C12449,37,2,40.75,3,4,3,10,Loyal Customers
C12450,6,6,362.75,4,4,4,12,Champions
C12451,98,1,9.75,2,2,1,5,Lost
C12452,113,1,29.25,2,2,2,6,Lost
C12453,16,1,19.5,4,2,2,8,New Customers
C12454,100,1,318.1,2,2,4,8,Lost
C12455,52,1,9.75,3,2,1,6,Potential Loyalists
C12456,17,2,121.25,4,4,4,12,Champions
C12457,20,2,48.9,3,4,3,10,Loyal Customers
C12458,348,1,23.6,1,2,2,5,Lost
C12459,120,1,91.0,2,2,3,7,Lost
C12460,45,1,16.25,3,2,2,7,Potential Loyalists
C12461,144,2,180.60000000000002,2,4,4,10,At Risk
C12462,32,1,9.75,3,2,1,6,Potential Loyalists
C12463,164,1,5.0,2,2,1,5,Lost
C12465,262,1,6.5,1,2,1,4,Lost
C12466,253,1,32.5,1,2,3,6,Lost
C12467,258,1,12.75,1,2,2,5,Lost
C12468,171,2,71.5,2,4,3,9,At Risk
C12469,94,1,13.0,2,2,2,6,Lost
C12470,1,20,1665.25,4,4,4,12,Champions
C12471,142,1,13.0,2,2,2,6,Lost
C12472,85,1,35.75,2,2,3,7,Lost
C12473,19,2,12.8,4,4,2,10,Loyal Customers
C12474,1,8,1927.8,4,4,4,12,Champions
C12475,1,1,3.25,4,2,1,7,New Customers
C12476,364,1,13.0,1,2,2,5,Lost
C12477,74,2,9.75,2,4,1,7,At Risk
C12478,4,4,244.6,4,4,4,12,Champions
C12479,18,3,59.3,4,4,3,11,Loyal Customers
C12480,8,2,62.2,4,4,3,11,Loyal Customers
C12481,10,4,162.7,4,4,4,12,Champions
C12482,344,1,26.0,1,2,2,5,Lost
C12483,24,1,39.0,3,2,3,8,Potential Loyalists
C12484,187,1,3.25,2,2,1,5,Lost
C12485,302,1,39.0,1,2,3,6,Lost
C12486,1,17,2463.6,4,4,4,12,Champions
C12487,28,3,71.5,3,4,3,10,Loyal Customers
C12488,164,1,9.75,2,2,1,5,Lost
C12489,10,6,1056.35,4,4,4,12,Champions
C12490,159,1,16.25,2,2,2,6,Lost
C12491,7,2,355.8,4,4,4,12,Champions
C12492,31,2,106.15,3,4,3,10,Loyal Customers
C12493,274,2,81.25,1,4,3,8,Cant Lose Them
C12494,58,1,312.0,3,2,4,9,Potential Loyalists
C12495,302,1,3.25,1,2,1,4,Lost
C12496,2,24,2181.45,4,4,4,12,Champions
C12497,6,6,612.6,4,4,4,12,Champions
C12498,310,1,16.25,1,2,2,5,Lost
C12499,40,1,3.25,3,2,1,6,Potential Loyalists
C12501,49,1,17.75,3,2,2,7,Potential Loyalists
C12502,65,1,97.5,3,2,3,8,Potential Loyalists
C12503,287,1,250.25,1,2,4,7,Lost
C12504,352,1,19.5,1,2,2,5,Lost
C12505,25,7,554.2,3,4,4,11,Loyal Customers
C12506,368,1,19.5,1,2,2,5,Lost
C12507,133,1,6.5,2,2,1,5,Lost
C12508,36,1,3.75,3,2,1,6,Potential Loyalists
C12509,3,5,1351.1,4,4,4,12,Champions
C12510,5,8,264.25,4,4,4,12,Champions
C12511,7,16,1823.7,4,4,4,12,Champions
C12512,4,16,1741.1000000000001,4,4,4,12,Champions
C12513,45,2,55.25,3,4,3,10,Loyal Customers
C12514,354,1,9.75,1,2,1,4,Lost
C12515,46,4,27.8,3,4,2,9,Loyal Customers
C12516,142,2,52.0,2,4,3,9,At Risk
C12517,10,11,1071.95,4,4,4,12,Champions
C12518,71,1,6.5,2,2,1,5,Lost
C12519,41,1,142.8,3,2,4,9,Potential Loyalists
C12520,100,2,65.0,2,4,3,9,At Risk
C12521,82,1,9.75,2,2,1,5,Lost
C12522,276,1,16.25,1,2,2,5,Lost
C12523,28,1,9.75,3,2,1,6,Potential Loyalists
C12524,1,1,13.0,4,2,2,8,New Customers
C12525,175,1,23.8,2,2,2,6,Lost
C12526,346,1,10.5,1,2,2,5,Lost
C12527,3,5,302.25,4,4,4,12,Champions
C12528,101,2,45.45,2,4,3,9,At Risk
C12529,100,1,22.75,2,2,2,6,Lost
C12530,11,1,19.5,4,2,2,8,New Customers
C12531,51,1,84.5,3,2,3,8,Potential Loyalists
C12532,1,2,175.5,4,4,4,12,Champions
C12533,336,1,13.9,1,2,2,5,Lost
C12534,67,1,6.5,3,2,1,6,Potential Loyalists
C12535,7,5,55.45,4,4,3,11,Loyal Customers
C12536,39,2,29.05,3,4,2,9,Loyal Customers
C12537,367,1,6.5,1,2,1,4,Lost
C12538,9,1,58.5,4,2,3,9,New Customers
C12539,2,18,1748.25,4,4,4,12,Champions
C12540,320,1,39.0,1,2,3,6,Lost
C12541,22,1,3.25,3,2,1,6,Potential Loyalists
C12542,5,7,551.8,4,4,4,12,Champions
C12543,327,1,4.949999999999999,1,2,1,4,Lost
C12544,1,4,550.35,4,4,4,12,Champions
C12545,17,1,256.0,4,2,4,10,New Customers
C12546,107,1,9.75,2,2,1,5,Lost
C12547,282,1,15.65,1,2,2,5,Lost
C12548,84,1,38.95,2,2,3,7,Lost
C12549,193,1,6.5,2,2,1,5,Lost
C12550,33,1,3.25,3,2,1,6,Potential Loyalists
C12551,2,18,1979.25,4,4,4,12,Champions
C12552,80,1,9.75,2,2,1,5,Lost
C12553,28,1,42.25,3,2,3,8,Potential Loyalists
C12554,39,1,13.0,3,2,2,7,Potential Loyalists
C12555,182,2,24.5,2,4,2,8,At Risk
C12556,63,1,3.25,3,2,1,6,Potential Loyalists
C12557,303,1,16.25,1,2,2,5,Lost
C12558,193,2,546.0,2,4,4,10,At Risk
C12559,227,1,3.25,1,2,1,4,Lost
C12560,188,1,3.25,2,2,1,5,Lost
C12561,27,1,16.25,3,2,2,7,Potential Loyalists
C12562,163,2,39.0,2,4,3,9,At Risk
C12563,23,8,305.95,3,4,4,11,Loyal Customers
C12564,255,1,3.25,1,2,1,4,Lost
C12565,44,1,13.0,3,2,2,7,Potential Loyalists
C12566,369,1,6.5,1,2,1,4,Lost
C12567,118,1,13.0,2,2,2,6,Lost
C12568,11,4,140.0,4,4,4,12,Champions
C12569,363,1,6.5,1,2,1,4,Lost
C12570,28,1,16.25,3,2,2,7,Potential Loyalists
C12571,147,2,12.100000000000001,2,4,2,8,At Risk
C12572,357,1,32.5,1,2,3,6,Lost
C12573,177,1,3.25,2,2,1,5,Lost
C12574,16,2,350.70000000000005,4,4,4,12,Champions
C12575,42,2,161.85,3,4,4,11,Loyal Customers
C12576,123,3,29.25,2,4,2,8,At Risk
C12577,38,1,2.1,3,2,1,6,Potential Loyalists
C12578,280,1,5.75,1,2,1,4,Lost
C12579,88,1,19.5,2,2,2,6,Lost
C12580,49,2,299.5,3,4,4,11,Loyal Customers
C12581,317,1,5.9,1,2,1,4,Lost
C12582,257,1,20.85,1,2,2,5,Lost
C12583,19,1,22.75,4,2,2,8,New Customers
C12584,372,1,19.5,1,2,2,5,Lost
C12585,362,1,16.25,1,2,2,5,Lost
C12586,34,1,49.7,3,2,3,8,Potential Loyalists
C12587,75,1,9.75,2,2,1,5,Lost
C12589,168,1,3.25,2,2,1,5,Lost
C12590,10,1,102.4,4,2,3,9,New Customers
C12591,104,2,188.2,2,4,4,10,At Risk
C12592,174,1,6.5,2,2,1,5,Lost
C12593,39,1,324.4,3,2,4,9,Potential Loyalists
C12594,302,1,19.5,1,2,2,5,Lost
C12595,296,1,26.0,1,2,2,5,Lost
C12596,163,3,65.5,2,4,3,9,At Risk
C12597,34,1,51.5,3,2,3,8,Potential Loyalists
C12598,144,1,16.25,2,2,2,6,Lost
C12599,19,3,510.9,4,4,4,12,Champions
C12600,11,1,34.75,4,2,3,9,New Customers
C12601,38,1,22.75,3,2,2,7,Potential Loyalists
C12602,13,3,243.75,4,4,4,12,Champions
C12603,2,11,1140.15,4,4,4,12,Champions
C12604,149,1,84.15,2,2,3,7,Lost
C12606,85,1,126.75,2,2,4,8,Lost
C12607,194,1,5.0,2,2,1,5,Lost
C12608,5,6,604.5,4,4,4,12,Champions
C12609,172,1,32.5,2,2,3,7,Lost
C12610,317,1,51.5,1,2,3,6,Lost
C12611,182,1,13.0,2,2,2,6,Lost
C12612,3,4,146.25,4,4,4,12,Champions
C12613,132,1,13.0,2,2,2,6,Lost
C12614,36,1,3.25,3,2,1,6,Potential Loyalists
C12615,224,1,9.75,1,2,1,4,Lost
C12616,145,1,9.75,2,2,1,5,Lost
C12617,86,1,9.75,2,2,1,5,Lost
C12618,1,5,368.75,4,4,4,12,Champions
C12619,178,1,39.0,2,2,3,7,Lost
C12620,140,1,9.75,2,2,1,5,Lost
C12621,2,1,312.0,4,2,4,10,New Customers
C12622,12,2,28.1,4,4,2,10,Loyal Customers
C12623,66,1,32.5,3,2,3,8,Potential Loyalists
C12624,60,1,17.85,3,2,2,7,Potential Loyalists
C12625,16,2,194.8,4,4,4,12,Champions
C12626,371,1,23.8,1,2,2,5,Lost
C12627,81,2,19.5,2,4,2,8,At Risk
C12628,219,1,9.75,1,2,1,4,Lost
C12629,34,1,59.5,3,2,3,8,Potential Loyalists
C12630,292,1,23.6,1,2,2,5,Lost
C12631,87,1,8.45,2,2,1,5,Lost
C12632,90,1,19.5,2,2,2,6,Lost
C12634,64,1,3.25,3,2,1,6,Potential Loyalists
C12635,369,1,12.5,1,2,2,5,Lost
C12636,25,5,203.70000000000002,3,4,4,11,Loyal Customers
C12637,46,1,3.25,3,2,1,6,Potential Loyalists
C12638,202,1,22.75,2,2,2,6,Lost
C12639,206,1,6.300000000000001,1,2,1,4,Lost
C12640,55,1,13.0,3,2,2,7,Potential Loyalists
C12641,140,1,16.0,2,2,2,6,Lost
C12642,54,3,65.5,3,4,3,10,Loyal Customers
C12643,28,1,47.6,3,2,3,8,Potential Loyalists
C12644,56,5,151.55,3,4,4,11,Loyal Customers
C12645,247,1,9.95,1,2,2,5,Lost
C12646,42,1,39.0,3,2,3,8,Potential Loyalists
C12647,4,1,9.75,4,2,1,7,New Customers
C12648,247,2,39.65,1,4,3,8,Cant Lose Them
C12649,8,3,458.0,4,4,4,12,Champions
C12650,154,2,74.75,2,4,3,9,At Risk
C12651,75,1,44.849999999999994,2,2,3,7,Lost
C12652,4,2,345.0,4,4,4,12,Champions
C12653,2,6,330.05,4,4,4,12,Champions
C12654,177,1,9.75,2,2,1,5,Lost
C12655,119,1,16.25,2,2,2,6,Lost
C12656,159,1,3.25,2,2,1,5,Lost
C12657,118,1,6.5,2,2,1,5,Lost
C12658,28,1,10.950000000000001,3,2,2,7,Potential Loyalists
C12659,188,1,11.0,2,2,2,6,Lost
C12660,24,1,96.6,3,2,3,8,Potential Loyalists
C12661,44,1,97.25,3,2,3,8,Potential Loyalists
C12662,9,16,1074.0,4,4,4,12,Champions
C12663,1,18,1855.95,4,4,4,12,Champions
C12664,7,2,156.0,4,4,4,12,Champions
C12665,291,1,9.75,1,2,1,4,Lost
C12666,34,1,6.5,3,2,1,6,Potential Loyalists
C12667,372,1,1.25,1,2,1,4,Lost
C12668,36,1,13.350000000000001,3,2,2,7,Potential Loyalists
C12669,72,1,38.2,2,2,3,7,Lost
C12670,254,2,55.099999999999994,1,4,3,8,Cant Lose Them
C12671,1,14,2043.0,4,4,4,12,Champions
C12672,66,1,6.5,3,2,1,6,Potential Loyalists
C12673,189,1,59.5,2,2,3,7,Lost
C12674,67,1,289.25,3,2,4,9,Potential Loyalists
C12675,34,3,22.75,3,4,2,9,Loyal Customers
C12676,13,1,44.849999999999994,4,2,3,9,New Customers
C12677,99,1,117.0,2,2,4,8,Lost
C12678,16,1,6.5,4,2,1,7,New Customers
C12679,3,3,211.15,4,4,4,12,Champions
C12680,213,1,6.5,1,2,1,4,Lost
C12681,30,1,74.0,3,2,3,8,Potential Loyalists
C12682,337,1,4.25,1,2,1,4,Lost
C12683,8,1,32.5,4,2,3,9,New Customers
C12684,266,1,6.300000000000001,1,2,1,4,Lost
C12685,12,2,130.0,4,4,4,12,Champions
C12686,25,2,46.85,3,4,3,10,Loyal Customers
C12687,142,1,13.0,2,2,2,6,Lost
C12688,15,2,44.95,4,4,3,11,Loyal Customers
C12690,106,1,12.600000000000001,2,2,2,6,Lost
C12691,270,1,6.5,1,2,1,4,Lost
C12692,98,1,16.25,2,2,2,6,Lost
C12693,36,1,73.1,3,2,3,8,Potential Loyalists
C12694,170,3,19.5,2,4,2,8,At Risk
C12695,148,1,13.0,2,2,2,6,Lost
C12696,82,1,29.25,2,2,2,6,Lost
C12697,6,1,16.25,4,2,2,8,New Customers
C12698,142,1,6.5,2,2,1,5,Lost
C12699,346,1,3.25,1,2,1,4,Lost
C12700,26,3,556.7,3,4,4,11,Loyal Customers
C12701,11,11,1352.45,4,4,4,12,Champions
C12702,217,2,178.6,1,4,4,9,Cant Lose Them
C12703,12,1,6.5,4,2,1,7,New Customers
C12704,11,4,38.4,4,4,3,11,Loyal Customers
C12705,60,1,156.20000000000002,3,2,4,9,Potential Loyalists
C12706,48,5,178.95,3,4,4,11,Loyal Customers
C12707,57,1,44.849999999999994,3,2,3,8,Potential Loyalists
C12708,258,1,16.25,1,2,2,5,Lost
C12709,30,3,154.95,3,4,4,11,Loyal Customers
C12710,319,1,6.5,1,2,1,4,Lost
C12711,350,1,6.5,1,2,1,4,Lost
C12712,2,21,1948.2,4,4,4,12,Champions
C12713,12,1,3.25,4,2,1,7,New Customers
C12714,57,3,99.1,3,4,3,10,Loyal Customers
C12715,276,1,5.9,1,2,1,4,Lost
C12716,270,2,48.75,1,4,3,8,Cant Lose Them
C12717,18,1,59.8,4,2,3,9,New Customers
C12718,30,1,19.5,3,2,2,7,Potential Loyalists
C12719,3,14,989.4,4,4,4,12,Champions
C12720,96,2,35.15,2,4,3,9,At Risk
C12721,356,1,19.5,1,2,2,5,Lost
C12722,107,2,146.25,2,4,4,10,At Risk
C12723,289,1,7.5,1,2,1,4,Lost
C12724,94,1,3.25,2,2,1,5,Lost
C12725,154,1,32.5,2,2,3,7,Lost
C12726,48,3,89.85000000000001,3,4,3,10,Loyal Customers
C12727,34,5,150.7,3,4,4,11,Loyal Customers
C12728,235,1,6.5,1,2,1,4,Lost
C12729,3,5,761.3,4,4,4,12,Champions
C12730,20,1,12.7,3,2,2,7,Potential Loyalists
C12731,235,1,6.5,1,2,1,4,Lost
C12732,51,1,101.05,3,2,3,8,Potential Loyalists
C12733,13,8,1080.8,4,4,4,12,Champions
C12734,25,1,19.5,3,2,2,7,Potential Loyalists
C12735,348,1,3.25,1,2,1,4,Lost
C12736,216,1,32.5,1,2,3,6,Lost
C12737,66,2,7.0,3,4,1,8,Loyal Customers
